"GEO_ID","NAME","S2801_C01_001E","S2801_C01_001M","S2801_C01_002E","S2801_C01_002M","S2801_C01_003E","S2801_C01_003M","S2801_C01_004E","S2801_C01_004M","S2801_C01_005E","S2801_C01_005M","S2801_C01_006E","S2801_C01_006M","S2801_C01_007E","S2801_C01_007M","S2801_C01_008E","S2801_C01_008M","S2801_C01_009E","S2801_C01_009M","S2801_C01_010E","S2801_C01_010M","S2801_C01_011E","S2801_C01_011M","S2801_C01_012E","S2801_C01_012M","S2801_C01_013E","S2801_C01_013M","S2801_C01_014E","S2801_C01_014M","S2801_C01_015E","S2801_C01_015M","S2801_C01_016E","S2801_C01_016M","S2801_C01_017E","S2801_C01_017M","S2801_C01_018E","S2801_C01_018M","S2801_C01_019E","S2801_C01_019M","S2801_C01_020E","S2801_C01_020M","S2801_C01_021E","S2801_C01_021M","S2801_C01_022E","S2801_C01_022M","S2801_C01_023E","S2801_C01_023M","S2801_C01_024E","S2801_C01_024M","S2801_C01_025E","S2801_C01_025M","S2801_C01_026E","S2801_C01_026M","S2801_C01_027E","S2801_C01_027M","S2801_C01_028E","S2801_C01_028M","S2801_C01_029E","S2801_C01_029M","S2801_C01_030E","S2801_C01_030M","S2801_C01_031E","S2801_C01_031M","S2801_C02_001E","S2801_C02_001M","S2801_C02_002E","S2801_C02_002M","S2801_C02_003E","S2801_C02_003M","S2801_C02_004E","S2801_C02_004M","S2801_C02_005E","S2801_C02_005M","S2801_C02_006E","S2801_C02_006M","S2801_C02_007E","S2801_C02_007M","S2801_C02_008E","S2801_C02_008M","S2801_C02_009E","S2801_C02_009M","S2801_C02_010E","S2801_C02_010M","S2801_C02_011E","S2801_C02_011M","S2801_C02_012E","S2801_C02_012M","S2801_C02_013E","S2801_C02_013M","S2801_C02_014E","S2801_C02_014M","S2801_C02_015E","S2801_C02_015M","S2801_C02_016E","S2801_C02_016M","S2801_C02_017E","S2801_C02_017M","S2801_C02_018E","S2801_C02_018M","S2801_C02_019E","S2801_C02_019M","S2801_C02_020E","S2801_C02_020M","S2801_C02_021E","S2801_C02_021M","S2801_C02_022E","S2801_C02_022M","S2801_C02_023E","S2801_C02_023M","S2801_C02_024E","S2801_C02_024M","S2801_C02_025E","S2801_C02_025M","S2801_C02_026E","S2801_C02_026M","S2801_C02_027E","S2801_C02_027M","S2801_C02_028E","S2801_C02_028M","S2801_C02_029E","S2801_C02_029M","S2801_C02_030E","S2801_C02_030M","S2801_C02_031E","S2801_C02_031M",
"0500000US27163","Washington County, Minnesota","93184","623","87837","659","82338","745","6889","488","76878","810","2341","350","62543","976","533","139","5217","546","70","43","5347","386","84601","698","477","117","84124","717","64931","839","7043","545","74322","896","5247","446","8583","463","5657","498","87","62","3665","401","1905","271","31335","807","283","97","26271","793","4781","393","56192","867","107","46","54188","889","1897","276","(X)","(X)","94.3","0.4","88.4","0.6","7.4","0.5","82.5","0.8","2.5","0.4","67.1","1.0","0.6","0.1","5.6","0.6","0.1","0.1","5.7","0.4","90.8","0.5","0.5","0.1","90.3","0.5","69.7","0.8","7.6","0.6","79.8","0.8","5.6","0.5","9.2","0.5","(X)","(X)","1.5","1.1","64.8","4.0","33.7","3.9","(X)","(X)","0.9","0.3","83.8","1.2","15.3","1.2","(X)","(X)","0.2","0.1","96.4","0.5","3.4","0.5",
"0500000US27165","Watonwan County, Minnesota","4318","140","3485","168","2970","174","593","110","2732","148","263","68","1939","151","24","16","106","39","0","14","833","119","2915","193","33","16","2882","191","1802","162","504","111","1973","187","396","95","1403","158","796","116","0","14","378","97","418","98","2158","179","24","16","1325","161","809","143","1364","126","9","8","1179","118","176","52","(X)","(X)","80.7","2.7","68.8","3.2","13.7","2.4","63.3","3.2","6.1","1.6","44.9","3.3","0.6","0.4","2.5","0.9","0.0","0.4","19.3","2.7","67.5","3.6","0.8","0.4","66.7","3.6","41.7","3.6","11.7","2.6","45.7","3.8","9.2","2.1","32.5","3.6","(X)","(X)","0.0","2.2","47.5","9.8","52.5","9.8","(X)","(X)","1.1","0.7","61.4","5.7","37.5","5.7","(X)","(X)","0.7","0.6","86.4","3.6","12.9","3.6",
"0500000US27167","Wilkin County, Minnesota","2826","80","2373","113","2133","131","377","70","1852","122","93","45","1528","107","5","5","153","67","1","2","453","92","2127","128","17","14","2110","129","1432","122","257","63","1645","129","249","74","699","117","519","114","0","12","227","86","292","111","1360","119","15","15","1020","111","325","77","947","104","2","3","863","94","82","40","(X)","(X)","84.0","3.2","75.5","4.1","13.3","2.5","65.5","3.9","3.3","1.6","54.1","3.4","0.2","0.2","5.4","2.3","0.0","0.1","16.0","3.2","75.3","4.0","0.6","0.5","74.7","4.1","50.7","4.0","9.1","2.2","58.2","4.4","8.8","2.6","24.7","4.0","(X)","(X)","0.0","3.3","43.7","15.5","56.3","15.5","(X)","(X)","1.1","1.1","75.0","5.1","23.9","5.1","(X)","(X)","0.2","0.3","91.1","3.9","8.7","3.9",
"0500000US27169","Winona County, Minnesota","19515","342","17316","372","15880","397","2319","214","13919","407","593","133","10964","393","130","62","358","98","33","30","2199","219","15965","389","130","51","15835","399","10264","427","1173","161","13686","406","1061","127","3550","295","3140","312","5","5","1921","267","1214","217","9655","390","86","46","7651","404","1918","212","6720","283","39","20","6263","264","418","110","(X)","(X)","88.7","1.1","81.4","1.3","11.9","1.1","71.3","1.6","3.0","0.7","56.2","1.8","0.7","0.3","1.8","0.5","0.2","0.2","11.3","1.1","81.8","1.5","0.7","0.3","81.1","1.5","52.6","2.1","6.0","0.8","70.1","1.7","5.4","0.6","18.2","1.5","(X)","(X)","0.2","0.2","61.2","5.9","38.7","5.9","(X)","(X)","0.9","0.5","79.2","2.2","19.9","2.2","(X)","(X)","0.6","0.3","93.2","1.6","6.2","1.5",
"0500000US27171","Wright County, Minnesota","47246","400","43305","447","39588","548","3795","324","37596","512","1524","296","29467","698","321","107","1854","313","35","45","3941","356","40452","530","352","97","40100","528","29382","763","4685","459","33121","602","3773","474","6794","517","3680","405","46","48","1825","263","1809","278","17784","711","151","38","14216","727","3417","363","25782","716","155","76","24059","700","1568","322","(X)","(X)","91.7","0.7","83.8","1.0","8.0","0.7","79.6","0.9","3.2","0.6","62.4","1.5","0.7","0.2","3.9","0.7","0.1","0.1","8.3","0.7","85.6","1.1","0.7","0.2","84.9","1.1","62.2","1.6","9.9","1.0","70.1","1.3","8.0","1.0","14.4","1.1","(X)","(X)","1.3","1.3","49.6","5.1","49.2","5.0","(X)","(X)","0.8","0.2","79.9","2.0","19.2","2.0","(X)","(X)","0.6","0.3","93.3","1.2","6.1","1.2",
"0500000US27173","Yellow Medicine County, Minnesota","4165","138","3525","131","3111","131","506","70","2802","120","208","54","2113","128","25","23","107","33","15","17","640","86","3185","129","48","22","3137","130","2162","128","400","72","2211","129","520","68","980","97","684","84","12","12","353","68","319","61","1997","145","27","16","1455","119","515","78","1484","109","9","6","1329","108","146","39","(X)","(X)","84.6","1.9","74.7","2.3","12.1","1.6","67.3","2.2","5.0","1.3","50.7","2.7","0.6","0.6","2.6","0.8","0.4","0.4","15.4","1.9","76.5","2.1","1.2","0.5","75.3","2.1","51.9","2.4","9.6","1.7","53.1","2.8","12.5","1.6","23.5","2.1","(X)","(X)","1.8","1.7","51.6","7.3","46.6","7.0","(X)","(X)","1.4","0.8","72.9","3.2","25.8","3.3","(X)","(X)","0.6","0.4","89.6","2.6","9.8","2.6",
"0500000US28001","Adams County, Mississippi","11341","382","8780","380","6676","371","1122","220","7329","399","1121","256","5094","404","115","86","163","75","9","13","2561","289","8016","349","33","29","7983","347","6205","381","2002","303","5409","359","876","237","3325","346","4135","354","7","13","2357","329","1771","277","5293","388","26","26","3855","369","1412","268","1913","194","0","27","1771","183","142","68","(X)","(X)","77.4","2.4","58.9","2.9","9.9","2.0","64.6","2.7","9.9","2.2","44.9","3.2","1.0","0.8","1.4","0.7","0.1","0.1","22.6","2.4","70.7","2.6","0.3","0.3","70.4","2.6","54.7","2.8","17.7","2.5","47.7","3.1","7.7","2.1","29.3","2.6","(X)","(X)","0.2","0.3","57.0","5.9","42.8","5.9","(X)","(X)","0.5","0.5","72.8","4.6","26.7","4.6","(X)","(X)","0.0","1.9","92.6","3.4","7.4","3.4",
"0500000US28003","Alcorn County, Mississippi","14502","428","11860","486","9247","489","1137","224","10344","479","1139","232","7511","448","164","84","106","54","10","18","2642","340","9762","474","95","65","9667","479","7225","435","2376","348","6531","477","966","184","4740","492","3328","390","31","34","1377","281","1920","306","7974","524","28","22","5522","451","2424","427","3200","334","36","50","2768","311","396","140","(X)","(X)","81.8","2.3","63.8","2.7","7.8","1.5","71.3","2.6","7.9","1.6","51.8","2.8","1.1","0.6","0.7","0.4","0.1","0.1","18.2","2.3","67.3","3.0","0.7","0.4","66.7","3.1","49.8","2.9","16.4","2.4","45.0","3.1","6.7","1.3","32.7","3.0","(X)","(X)","0.9","1.0","41.4","6.7","57.7","6.6","(X)","(X)","0.4","0.3","69.3","4.5","30.4","4.5","(X)","(X)","1.1","1.5","86.5","4.5","12.4","4.1",
"0500000US28005","Amite County, Mississippi","5003","295","3385","309","2671","271","417","125","2691","291","379","126","1990","263","115","71","187","94","16","26","1618","213","2797","251","28","35","2769","249","1799","222","662","150","1126","214","1189","188","2206","228","1792","280","18","30","636","172","1138","239","2210","275","0","20","1313","224","897","177","1001","191","10","15","820","159","171","82","(X)","(X)","67.7","4.1","53.4","4.2","8.3","2.5","53.8","4.1","7.6","2.4","39.8","4.6","2.3","1.4","3.7","1.8","0.3","0.5","32.3","4.1","55.9","3.7","0.6","0.7","55.3","3.7","36.0","4.4","13.2","2.9","22.5","3.8","23.8","3.7","44.1","3.7","(X)","(X)","1.0","1.7","35.5","8.3","63.5","8.4","(X)","(X)","0.0","1.7","59.4","6.5","40.6","6.5","(X)","(X)","1.0","1.5","81.9","6.8","17.1","7.0",
"0500000US28007","Attala County, Mississippi","7129","244","5525","285","4043","277","678","163","4595","284","587","169","3350","269","42","30","80","42","26","28","1604","170","4415","314","22","20","4393","315","3262","291","975","196","2758","269","716","133","2714","255","1968","236","0","20","759","156","1209","224","3525","317","22","20","2349","275","1154","167","1636","224","0","20","1285","171","351","130","(X)","(X)","77.5","2.4","56.7","3.2","9.5","2.2","64.5","3.1","8.2","2.3","47.0","3.5","0.6","0.4","1.1","0.6","0.4","0.4","22.5","2.4","61.9","3.5","0.3","0.3","61.6","3.6","45.8","3.6","13.7","2.7","38.7","3.3","10.0","1.8","38.1","3.5","(X)","(X)","0.0","1.9","38.6","7.4","61.4","7.4","(X)","(X)","0.6","0.6","66.6","4.2","32.7","4.1","(X)","(X)","0.0","2.3","78.5","6.4","21.5","6.4",
"0500000US28009","Benton County, Mississippi","3033","199","2371","184","1539","177","341","121","1923","204","446","158","1127","176","53","39","61","48","0","18","662","138","1671","159","8","9","1663","159","1171","167","756","153","573","104","322","125","1362","220","924","194","0","18","376","146","548","141","1494","229","6","6","771","176","717","160","615","146","2","7","516","144","97","51","(X)","(X)","78.2","4.1","50.7","6.2","11.2","4.0","63.4","5.6","14.7","4.9","37.2","5.7","1.7","1.3","2.0","1.6","0.0","1.2","21.8","4.1","55.1","5.6","0.3","0.3","54.8","5.6","38.6","5.8","24.9","4.9","18.9","3.8","10.6","4.1","44.9","5.6","(X)","(X)","0.0","4.0","40.7","11.8","59.3","11.8","(X)","(X)","0.4","0.4","51.6","8.3","48.0","8.2","(X)","(X)","0.3","1.2","83.9","8.4","15.8","8.3",
"0500000US28011","Bolivar County, Mississippi","12159","337","8995","382","6836","354","816","169","7734","416","1065","206","5582","413","70","43","149","63","2","3","3164","261","7063","388","30","23","7033","392","5334","419","1670","255","4798","343","719","192","5096","353","4490","334","13","19","1651","262","2826","293","5569","400","8","8","3585","354","1976","260","2100","245","9","10","1797","227","294","126","(X)","(X)","74.0","2.1","56.2","2.6","6.7","1.4","63.6","2.5","8.8","1.6","45.9","3.1","0.6","0.4","1.2","0.5","0.0","0.1","26.0","2.1","58.1","2.7","0.2","0.2","57.8","2.7","43.9","3.1","13.7","2.0","39.5","2.6","5.9","1.6","41.9","2.7","(X)","(X)","0.3","0.4","36.8","4.9","62.9","4.9","(X)","(X)","0.1","0.2","64.4","4.1","35.5","4.1","(X)","(X)","0.4","0.5","85.6","5.5","14.0","5.6",
"0500000US28013","Calhoun County, Mississippi","5797","173","4226","206","3136","219","556","108","3460","186","621","132","2392","206","45","35","40","29","0","20","1571","154","3517","198","69","45","3448","196","2383","190","857","143","2097","167","816","146","2280","196","1663","174","11","14","718","143","934","139","3006","224","44","35","1750","177","1212","176","1128","142","14","20","980","129","134","57","(X)","(X)","72.9","2.6","54.1","3.4","9.6","1.8","59.7","2.5","10.7","2.2","41.3","3.3","0.8","0.6","0.7","0.5","0.0","0.6","27.1","2.6","60.7","3.1","1.2","0.8","59.5","3.0","41.1","3.1","14.8","2.3","36.2","2.8","14.1","2.6","39.3","3.1","(X)","(X)","0.7","0.9","43.2","6.7","56.2","6.6","(X)","(X)","1.5","1.1","58.2","4.7","40.3","4.7","(X)","(X)","1.2","1.7","86.9","4.7","11.9","4.7",
"0500000US28015","Carroll County, Mississippi","3658","252","2813","281","2371","267","325","125","2413","311","234","125","1967","288","52","57","79","68","0","20","845","197","2305","287","29","42","2276","289","1420","273","342","149","1649","269","670","188","1353","281","802","208","0","20","162","78","640","190","1881","254","29","42","1233","244","619","174","975","238","0","20","881","229","94","86","(X)","(X)","76.9","5.3","64.8","6.7","8.9","3.4","66.0","6.6","6.4","3.2","53.8","7.0","1.4","1.6","2.2","1.8","0.0","1.0","23.1","5.3","63.0","7.0","0.8","1.1","62.2","7.1","38.8","6.8","9.3","4.0","45.1","7.3","18.3","4.9","37.0","7.0","(X)","(X)","0.0","4.6","20.2","9.1","79.8","9.1","(X)","(X)","1.5","2.3","65.6","8.6","32.9","8.4","(X)","(X)","0.0","3.8","90.4","8.6","9.6","8.6",
"0500000US28017","Chickasaw County, Mississippi","6426","222","4533","271","3357","244","538","143","3869","261","801","177","2543","257","29","24","81","45","0","20","1893","221","3563","299","8","8","3555","298","2470","265","880","172","1893","240","881","171","2863","251","1855","228","0","20","574","148","1281","200","3218","291","8","8","1943","262","1267","202","1353","213","0","20","1038","198","315","120","(X)","(X)","70.5","3.3","52.2","3.5","8.4","2.2","60.2","3.4","12.5","2.7","39.6","3.7","0.5","0.4","1.3","0.7","0.0","0.6","29.5","3.3","55.4","3.9","0.1","0.1","55.3","3.9","38.4","3.8","13.7","2.6","29.5","3.5","13.7","2.7","44.6","3.9","(X)","(X)","0.0","2.0","30.9","6.9","69.1","6.9","(X)","(X)","0.2","0.2","60.4","5.5","39.4","5.5","(X)","(X)","0.0","2.7","76.7","8.1","23.3","8.1",
"0500000US28019","Choctaw County, Mississippi","3164","150","2345","167","1665","156","323","110","1894","172","392","130","1212","169","25","28","61","41","0","18","819","116","1839","177","23","27","1816","175","1346","177","652","141","907","125","350","105","1325","147","906","154","0","18","405","114","501","100","1538","161","23","27","808","122","707","139","720","110","0","18","603","102","117","62","(X)","(X)","74.1","3.6","52.6","4.9","10.2","3.5","59.9","4.1","12.4","3.9","38.3","4.9","0.8","0.9","1.9","1.3","0.0","1.2","25.9","3.6","58.1","4.5","0.7","0.8","57.4","4.4","42.5","4.7","20.6","4.0","28.7","3.8","11.1","3.4","41.9","4.5","(X)","(X)","0.0","4.1","44.7","8.3","55.3","8.3","(X)","(X)","1.5","1.7","52.5","6.7","46.0","6.8","(X)","(X)","0.0","5.1","83.8","8.0","16.3","8.0",
"0500000US28021","Claiborne County, Mississippi","3009","209","2074","207","1652","195","249","81","1696","199","232","101","1050","188","42","54","37","30","3","5","935","134","1871","200","25","20","1846","202","1501","203","453","125","1112","162","362","114","1138","137","1255","199","6","10","565","124","684","152","1377","172","19","19","942","155","416","120","377","104","0","18","339","97","38","32","(X)","(X)","68.9","4.2","54.9","5.0","8.3","2.7","56.4","4.6","7.7","3.3","34.9","5.7","1.4","1.8","1.2","1.0","0.1","0.2","31.1","4.2","62.2","4.3","0.8","0.7","61.3","4.3","49.9","5.1","15.1","3.9","37.0","4.5","12.0","3.6","37.8","4.3","(X)","(X)","0.5","0.8","45.0","7.6","54.5","7.8","(X)","(X)","1.4","1.4","68.4","7.7","30.2","7.7","(X)","(X)","0.0","9.5","89.9","8.0","10.1","8.0",
"0500000US28023","Clarke County, Mississippi","6258","213","4632","240","3302","250","458","113","4038","243","690","174","2701","260","52","34","67","52","0","20","1626","186","3616","265","47","40","3569","262","2648","263","650","146","2312","228","699","113","2642","205","1620","217","5","8","557","136","1058","172","3056","234","38","38","1565","202","1453","197","1582","203","4","7","1447","193","131","65","(X)","(X)","74.0","2.8","52.8","3.6","7.3","1.8","64.5","3.0","11.0","2.8","43.2","3.7","0.8","0.5","1.1","0.8","0.0","0.6","26.0","2.8","57.8","3.3","0.8","0.6","57.0","3.3","42.3","3.6","10.4","2.3","36.9","3.2","11.2","1.8","42.2","3.3","(X)","(X)","0.3","0.5","34.4","6.7","65.3","6.8","(X)","(X)","1.2","1.2","51.2","5.4","47.5","5.3","(X)","(X)","0.3","0.4","91.5","3.9","8.3","3.9",
"0500000US28025","Clay County, Mississippi","7755","250","5971","323","4514","365","521","127","5213","319","918","208","3252","326","79","49","110","46","2","4","1784","258","5176","309","0","20","5176","309","3286","321","1608","277","2963","268","784","184","2579","307","2260","305","0","20","914","228","1346","232","3692","340","0","20","2686","326","1006","198","1803","240","0","20","1576","228","227","92","(X)","(X)","77.0","3.3","58.2","4.1","6.7","1.6","67.2","3.4","11.8","2.7","41.9","3.9","1.0","0.6","1.4","0.6","0.0","0.1","23.0","3.3","66.7","3.7","0.0","0.5","66.7","3.7","42.4","4.0","20.7","3.6","38.2","3.4","10.1","2.3","33.3","3.7","(X)","(X)","0.0","1.6","40.4","7.6","59.6","7.6","(X)","(X)","0.0","1.0","72.8","5.0","27.2","5.0","(X)","(X)","0.0","2.1","87.4","4.8","12.6","4.8",
"0500000US28027","Coahoma County, Mississippi","8744","283","6389","329","4641","355","669","158","5475","319","1010","188","3432","275","95","73","205","85","0","24","2355","262","5241","322","115","65","5126","319","3418","304","2161","261","2579","274","437","130","3503","292","3285","294","41","41","1222","219","2022","249","3886","345","54","46","2563","305","1269","226","1573","221","20","31","1341","191","212","86","(X)","(X)","73.1","2.9","53.1","3.6","7.7","1.8","62.6","3.1","11.6","2.1","39.2","2.8","1.1","0.8","2.3","1.0","0.0","0.4","26.9","2.9","59.9","3.1","1.3","0.7","58.6","3.1","39.1","3.2","24.7","2.8","29.5","3.0","5.0","1.5","40.1","3.1","(X)","(X)","1.2","1.3","37.2","5.5","61.6","5.5","(X)","(X)","1.4","1.2","66.0","5.0","32.7","5.1","(X)","(X)","1.3","2.0","85.3","5.0","13.5","4.9",
"0500000US28029","Copiah County, Mississippi","9623","329","6738","381","4957","372","758","173","5753","398","1109","266","2999","310","105","61","223","93","9","11","2885","380","4341","337","41","32","4300","343","3073","314","883","196","2788","274","1235","232","5282","361","2435","297","8","15","577","135","1850","257","4856","385","33","28","2193","259","2630","300","2332","285","0","24","1530","199","802","227","(X)","(X)","70.0","3.6","51.5","3.8","7.9","1.8","59.8","3.7","11.5","2.7","31.2","3.0","1.1","0.6","2.3","1.0","0.1","0.1","30.0","3.6","45.1","3.2","0.4","0.3","44.7","3.2","31.9","3.2","9.2","2.0","29.0","2.6","12.8","2.4","54.9","3.2","(X)","(X)","0.3","0.6","23.7","4.8","76.0","4.8","(X)","(X)","0.7","0.6","45.2","4.2","54.2","4.1","(X)","(X)","0.0","1.6","65.6","7.4","34.4","7.4",
"0500000US28031","Covington County, Mississippi","6794","363","5435","373","3444","389","365","120","4795","361","1189","261","3018","309","73","74","180","106","9","14","1359","254","3889","413","153","65","3736","401","2475","336","1197","286","1853","307","705","197","2905","359","1742","331","53","37","533","176","1156","250","3626","338","92","52","1867","327","1667","275","1426","255","8","15","1336","235","82","72","(X)","(X)","80.0","3.6","50.7","4.7","5.4","1.7","70.6","3.7","17.5","3.8","44.4","3.8","1.1","1.1","2.6","1.6","0.1","0.2","20.0","3.6","57.2","5.0","2.3","1.0","55.0","4.8","36.4","4.5","17.6","4.1","27.3","4.2","10.4","2.8","42.8","5.0","(X)","(X)","3.0","2.2","30.6","7.4","66.4","7.9","(X)","(X)","2.5","1.4","51.5","6.8","46.0","6.9","(X)","(X)","0.6","1.1","93.7","4.9","5.8","4.8",
"0500000US28033","DeSoto County, Mississippi","62078","473","56566","746","47885","766","3863","408","50099","845","4346","454","37776","956","496","172","1658","288","19","34","5512","513","52056","709","224","123","51832","727","36896","866","6989","555","41592","897","6291","424","10022","566","6348","568","0","30","3588","437","2760","387","28898","885","92","65","23285","859","5521","441","26832","885","132","89","24959","876","1741","376","(X)","(X)","91.1","0.8","77.1","1.0","6.2","0.7","80.7","1.1","7.0","0.7","60.9","1.4","0.8","0.3","2.7","0.5","0.0","0.1","8.9","0.8","83.9","0.9","0.4","0.2","83.5","0.9","59.4","1.4","11.3","0.9","67.0","1.3","10.1","0.7","16.1","0.9","(X)","(X)","0.0","0.6","56.5","4.7","43.5","4.7","(X)","(X)","0.3","0.2","80.6","1.5","19.1","1.5","(X)","(X)","0.5","0.3","93.0","1.4","6.5","1.4",
"0500000US28035","Forrest County, Mississippi","28033","578","23901","656","19156","665","1908","288","20873","718","2529","396","14408","669","206","94","1869","345","8","13","4132","434","20541","742","91","70","20450","759","14140","686","5063","524","14430","703","1374","266","7492","592","7335","629","66","67","3930","417","3339","426","14329","731","25","22","10795","680","3509","441","6369","560","0","30","5725","556","644","208","(X)","(X)","85.3","1.5","68.3","1.8","6.8","1.0","74.5","1.9","9.0","1.4","51.4","2.2","0.7","0.3","6.7","1.2","0.0","0.1","14.7","1.5","73.3","2.1","0.3","0.3","72.9","2.1","50.4","2.3","18.1","1.9","51.5","2.2","4.9","0.9","26.7","2.1","(X)","(X)","0.9","0.9","53.6","4.1","45.5","3.8","(X)","(X)","0.2","0.2","75.3","2.8","24.5","2.8","(X)","(X)","0.0","0.6","89.9","3.2","10.1","3.2",
"0500000US28037","Franklin County, Mississippi","3004","177","2428","194","1826","192","205","67","2183","179","454","154","1214","183","6","12","35","26","0","18","576","105","2181","192","43","37","2138","189","1917","191","757","166","1087","141","352","115","823","145","711","148","14","21","354","116","343","124","1536","232","29","29","1088","196","419","114","757","173","0","18","696","169","61","38","(X)","(X)","80.8","3.5","60.8","5.6","6.8","2.2","72.7","3.2","15.1","4.9","40.4","5.2","0.2","0.4","1.2","0.9","0.0","1.2","19.2","3.5","72.6","4.6","1.4","1.2","71.2","4.4","63.8","4.8","25.2","4.9","36.2","4.8","11.7","3.8","27.4","4.6","(X)","(X)","2.0","2.9","49.8","13.2","48.2","13.5","(X)","(X)","1.9","1.9","70.8","6.2","27.3","6.3","(X)","(X)","0.0","4.8","91.9","4.9","8.1","4.9",
"0500000US28039","George County, Mississippi","7362","307","5634","320","4304","334","745","213","4719","310","783","175","3274","299","54","53","187","99","0","24","1728","248","4709","325","24","32","4685","326","3231","297","1049","203","2983","316","769","179","2653","314","1454","254","0","24","433","119","1021","228","3865","353","24","32","2578","243","1263","260","2043","261","0","24","1674","257","369","160","(X)","(X)","76.5","3.2","58.5","4.1","10.1","2.9","64.1","3.2","10.6","2.4","44.5","3.6","0.7","0.7","2.5","1.3","0.0","0.5","23.5","3.2","64.0","3.8","0.3","0.4","63.6","3.8","43.9","3.8","14.2","2.8","40.5","3.8","10.4","2.5","36.0","3.8","(X)","(X)","0.0","2.5","29.8","7.6","70.2","7.6","(X)","(X)","0.6","0.8","66.7","5.0","32.7","5.0","(X)","(X)","0.0","1.8","81.9","7.4","18.1","7.4",
"0500000US28041","Greene County, Mississippi","4172","364","3310","352","2384","346","283","119","2928","347","375","171","2136","271","2","5","298","160","0","20","862","164","2849","365","15","24","2834","364","2241","335","1360","285","1165","257","378","159","1323","245","1001","229","0","20","424","192","577","134","1922","274","15","24","1226","234","681","187","1249","288","0","20","1184","290","65","75","(X)","(X)","79.3","3.8","57.1","6.1","6.8","2.8","70.2","4.8","9.0","3.8","51.2","6.1","0.0","0.1","7.1","3.8","0.0","0.9","20.7","3.8","68.3","5.6","0.4","0.6","67.9","5.6","53.7","6.1","32.6","6.0","27.9","5.6","9.1","3.6","31.7","5.6","(X)","(X)","0.0","3.7","42.4","12.8","57.6","12.8","(X)","(X)","0.8","1.2","63.8","8.2","35.4","8.2","(X)","(X)","0.0","3.0","94.8","6.0","5.2","6.0",
"0500000US28043","Grenada County, Mississippi","8224","372","6524","345","4834","402","700","225","5599","379","880","218","3656","354","45","33","75","59","16","26","1700","284","5234","324","19","24","5215","327","3733","355","1170","271","3568","317","808","224","2990","365","2214","371","11","19","836","205","1367","260","4092","366","0","24","2733","285","1359","255","1918","264","8","14","1646","241","264","153","(X)","(X)","79.3","3.1","58.8","4.3","8.5","2.7","68.1","3.8","10.7","2.6","44.5","4.0","0.5","0.4","0.9","0.7","0.2","0.3","20.7","3.1","63.6","3.7","0.2","0.3","63.4","3.7","45.4","4.3","14.2","3.3","43.4","3.6","9.8","2.8","36.4","3.7","(X)","(X)","0.5","0.9","37.8","6.3","61.7","6.3","(X)","(X)","0.0","0.9","66.8","4.9","33.2","4.9","(X)","(X)","0.4","0.7","85.8","7.5","13.8","7.5",
"0500000US28045","Hancock County, Mississippi","19519","623","16805","742","14099","703","1830","358","14297","796","1416","304","10223","761","141","79","428","195","0","27","2714","386","14718","768","24","28","14694","768","11019","711","3112","401","10377","603","1615","367","4801","547","4039","543","0","27","2140","422","1899","424","9633","672","12","19","7283","626","2338","393","5847","546","12","19","5271","516","564","190","(X)","(X)","86.1","2.0","72.2","2.4","9.4","1.8","73.2","2.8","7.3","1.5","52.4","3.2","0.7","0.4","2.2","1.0","0.0","0.2","13.9","2.0","75.4","2.8","0.1","0.1","75.3","2.8","56.5","3.0","15.9","1.9","53.2","2.5","8.3","1.9","24.6","2.8","(X)","(X)","0.0","0.9","53.0","8.1","47.0","8.1","(X)","(X)","0.1","0.2","75.6","3.8","24.3","3.7","(X)","(X)","0.2","0.3","90.1","3.1","9.6","3.1",
"0500000US28047","Harrison County, Mississippi","78863","923","66891","1186","55009","1276","6699","569","57418","1201","6996","591","39692","1249","520","141","1588","288","12","14","11972","791","60777","1231","223","102","60554","1212","44697","1199","10769","808","46692","1295","4742","464","18086","970","16963","938","30","27","9448","684","7485","632","40115","1282","163","100","31052","1299","8900","774","21785","964","30","24","20054","919","1701","323","(X)","(X)","84.8","1.0","69.8","1.3","8.5","0.7","72.8","1.2","8.9","0.7","50.3","1.4","0.7","0.2","2.0","0.4","0.0","0.1","15.2","1.0","77.1","1.2","0.3","0.1","76.8","1.2","56.7","1.3","13.7","1.0","59.2","1.5","6.0","0.6","22.9","1.2","(X)","(X)","0.2","0.2","55.7","2.7","44.1","2.7","(X)","(X)","0.4","0.2","77.4","1.9","22.2","1.9","(X)","(X)","0.1","0.1","92.1","1.4","7.8","1.4",
